method,dist,var_alpha,queries,epsilon,alpha_fail,p_hat,true_p,error
classical,normal,0.1,9658,,,0.09929592048043073,0.09980771876604175,0.0005117982856110148
classical,normal,0.1,10353,,,0.09939148073022312,0.09980771876604175,0.0004162380358186252
classical,normal,0.1,11097,,,0.10092817878705956,0.09980771876604175,0.0011204600210178162
classical,normal,0.1,11895,,,0.10315258511979823,0.09980771876604175,0.0033448663537564843
classical,normal,0.1,12750,,,0.09662745098039216,0.09980771876604175,0.0031802677856495876
classical,normal,0.1,13667,,,0.10024145752542621,0.09980771876604175,0.00043373875938446105
classical,normal,0.1,14649,,,0.09946071404191413,0.09980771876604175,0.00034700472412761696
classical,normal,0.1,15702,,,0.10145204432556362,0.09980771876604175,0.0016443255595218753
classical,normal,0.1,16831,,,0.10082585704949201,0.09980771876604175,0.001018138283450265
classical,normal,0.1,18041,,,0.09572640097555568,0.09980771876604175,0.0040813177904860665
classical,normal,0.1,19338,,,0.09814872272210157,0.09980771876604175,0.0016589960439401807
classical,normal,0.1,20729,,,0.09976361618987892,0.09980771876604175,4.4102576162829976e-05
classical,normal,0.1,22219,,,0.09982447454880958,0.09980771876604175,1.6755782767829963e-05
classical,normal,0.1,23816,,,0.09917702384951294,0.09980771876604175,0.0006306949165288123
classical,normal,0.1,25529,,,0.10399937326178071,0.09980771876604175,0.004191654495738967
classical,normal,0.1,27364,,,0.0995833942406081,0.09980771876604175,0.0002243245254336529
classical,normal,0.1,29331,,,0.1010193992703965,0.09980771876604175,0.001211680504354759
classical,normal,0.1,31440,,,0.09786895674300254,0.09980771876604175,0.001938762023039206
classical,normal,0.1,33700,,,0.10112759643916915,0.09980771876604175,0.0013198776731273981
classical,normal,0.1,36123,,,0.10096060681560225,0.09980771876604175,0.0011528880495604993
classical,normal,0.1,38720,,,0.10056818181818182,0.09980771876604175,0.0007604630521400729
classical,normal,0.1,41504,,,0.09789417887432536,0.09980771876604175,0.001913539891716387
classical,normal,0.1,44487,,,0.09809607301009284,0.09980771876604175,0.0017116457559489123
classical,normal,0.1,47686,,,0.09793230717611039,0.09980771876604175,0.0018754115899313611
classical,normal,0.1,51114,,,0.1008334311538913,0.09980771876604175,0.001025712387849556
classical,normal,0.1,54789,,,0.10051287667232474,0.09980771876604175,0.000705157906282991
classical,normal,0.1,58727,,,0.09947724215437533,0.09980771876604175,0.00033047661166642206
classical,normal,0.1,62949,,,0.09807939760758709,0.09980771876604175,0.001728321158454657
classical,normal,0.1,67475,,,0.1007336050389033,0.09980771876604175,0.0009258862728615536
classical,normal,0.1,72326,,,0.09938334762049608,0.09980771876604175,0.0004243711455456656
classical,normal,0.1,77525,,,0.0999419542083199,0.09980771876604175,0.00013423544227815498
classical,normal,0.1,83099,,,0.1010842489079291,0.09980771876604175,0.001276530141887347
classical,normal,0.1,89073,,,0.09941284115276235,0.09980771876604175,0.0003948776132794013
classical,normal,0.1,95477,,,0.09999266839134033,0.09980771876604175,0.0001849496252985805
classical,normal,0.1,102341,,,0.10121065848486921,0.09980771876604175,0.0014029397188274617
classical,normal,0.1,109698,,,0.10084048934347026,0.09980771876604175,0.00103277057742851
classical,normal,0.1,117584,,,0.0986103551503606,0.09980771876604175,0.0011973636156811518
classical,normal,0.1,126038,,,0.09993017978704835,0.09980771876604175,0.0001224610210066035
classical,normal,0.1,135099,,,0.1002968193694994,0.09980771876604175,0.0004891006034576512
classical,normal,0.1,144811,,,0.10042054816277769,0.09980771876604175,0.0006128293967359449
classical,normal,0.1,155222,,,0.1004303513677185,0.09980771876604175,0.0006226326016767481
classical,normal,0.1,166381,,,0.09963878087041189,0.09980771876604175,0.00016893789562985595
classical,normal,0.1,178343,,,0.10028989082834762,0.09980771876604175,0.00048217206230587173
classical,normal,0.1,191164,,,0.10017576531146032,0.09980771876604175,0.0003680465454185683
classical,normal,0.1,204907,,,0.1009433547902219,0.09980771876604175,0.0011356360241801533
classical,normal,0.1,219638,,,0.09938626285069069,0.09980771876604175,0.00042145591535106
classical,normal,0.1,235428,,,0.09830606384966954,0.09980771876604175,0.0015016549163722054
classical,normal,0.1,252353,,,0.10020487174711615,0.09980771876604175,0.0003971529810744001
classical,normal,0.1,270495,,,0.10014972550324405,0.09980771876604175,0.000342006737202305
classical,normal,0.1,289942,,,0.10004069779473136,0.09980771876604175,0.0002329790286896144
classical,normal,0.1,310786,,,0.10013321063368363,0.09980771876604175,0.0003254918676418861
classical,normal,0.1,333129,,,0.09976015297377293,0.09980771876604175,4.756579226881941e-05
classical,normal,0.1,357078,,,0.09936764516436185,0.09980771876604175,0.0004400736016798995
classical,normal,0.1,382749,,,0.09965800041280316,0.09980771876604175,0.0001497183532385843
classical,normal,0.1,410265,,,0.10014746566243769,0.09980771876604175,0.00033974689639594546
classical,normal,0.1,439760,,,0.10013416408950336,0.09980771876604175,0.00032644532346161326
classical,normal,0.1,471375,,,0.09996923892866613,0.09980771876604175,0.0001615201626243845
classical,normal,0.1,505263,,,0.09961346862920895,0.09980771876604175,0.000194250136832802
classical,normal,0.1,541587,,,0.10016488578935609,0.09980771876604175,0.000357167023314342
classical,normal,0.1,580522,,,0.09996348114283352,0.09980771876604175,0.0001557623767917682
classical,normal,0.1,622257,,,0.09950390272829393,0.09980771876604175,0.0003038160377478172
classical,normal,0.1,666991,,,0.10038516261838616,0.09980771876604175,0.0005774438523444142
classical,normal,0.1,714942,,,0.099090555597517,0.09980771876604175,0.0007171631685247426
classical,normal,0.1,766341,,,0.09945181061694468,0.09980771876604175,0.00035590814909707
classical,normal,0.1,821434,,,0.10007012127572026,0.09980771876604175,0.0002624025096785165
classical,normal,0.1,880488,,,0.10004679223339784,0.09980771876604175,0.0002390734673560907
classical,normal,0.1,943787,,,0.09969304514683927,0.09980771876604175,0.00011467361920247665
classical,normal,0.1,1011637,,,0.09984016005741189,0.09980771876604175,3.24412913701444e-05
classical,normal,0.1,1084365,,,0.09971919049397573,0.09980771876604175,8.852827206601299e-05
classical,normal,0.1,1162322,,,0.0994242559290799,0.09980771876604175,0.00038346283696184813
classical,normal,0.1,1245883,,,0.09963295108770245,0.09980771876604175,0.00017476767833929374
classical,normal,0.1,1335451,,,0.09995649409824846,0.09980771876604175,0.00014877533220671035
classical,normal,0.1,1431458,,,0.09944057038348314,0.09980771876604175,0.0003671483825586075
classical,normal,0.1,1534368,,,0.09957911009614381,0.09980771876604175,0.00022860866989793394
classical,normal,0.1,1644676,,,0.09973149726754692,0.09980771876604175,7.622149849483006e-05
classical,normal,0.1,1762914,,,0.09976380016268518,0.09980771876604175,4.391860335656306e-05
classical,normal,0.1,1889652,,,0.09993056922650308,0.09980771876604175,0.00012285046046132952
classical,normal,0.1,2025501,,,0.09957536431727261,0.09980771876604175,0.00023235444876913702
classical,normal,0.1,2171117,,,0.09971871621842582,0.09980771876604175,8.900254761592952e-05
classical,normal,0.1,2327202,,,0.09978463407989509,0.09980771876604175,2.3084686146659927e-05
classical,normal,0.1,2494508,,,0.0996509131259551,0.09980771876604175,0.00015680564008664633
classical,normal,0.1,2673841,,,0.10001118241510995,0.09980771876604175,0.0002034636490682029
classical,normal,0.1,2866067,,,0.09977296413517199,0.09980771876604175,3.4754630869757164e-05
classical,normal,0.1,3072112,,,0.09990521178915351,0.09980771876604175,9.749302311176655e-05
classical,normal,0.1,3292971,,,0.0999131179715825,0.09980771876604175,0.0001053992055407571
classical,normal,0.1,3529707,,,0.09973462386538033,0.09980771876604175,7.309490066141622e-05
classical,normal,0.1,3783462,,,0.09988761615684259,0.09980771876604175,7.989739080084546e-05
classical,normal,0.1,4055460,,,0.09975637782150483,0.09980771876604175,5.134094453691784e-05
classical,normal,0.1,4347013,,,0.09975976607385346,0.09980771876604175,4.79526921882828e-05
classical,normal,0.1,4659525,,,0.0998254113884999,0.09980771876604175,1.7692622458154172e-05
classical,normal,0.1,4994505,,,0.09999249174843153,0.09980771876604175,0.00018477298238978035
classical,normal,0.1,5353566,,,0.09971278956867255,0.09980771876604175,9.492919736919792e-05
classical,normal,0.1,5738441,,,0.09983512943672332,0.09980771876604175,2.7410670681571325e-05
classical,normal,0.1,6150985,,,0.09996398950737158,0.09980771876604175,0.00015627074132983088
classical,normal,0.1,6593188,,,0.09979390850071317,0.09980771876604175,1.3810265328581539e-05
classical,normal,0.1,7067181,,,0.09986697666297212,0.09980771876604175,5.925789693037031e-05
classical,normal,0.1,7575250,,,0.09991459027754859,0.09980771876604175,0.00010687151150684526
classical,normal,0.1,8119844,,,0.09978627668216286,0.09980771876604175,2.1442083878886464e-05
classical,normal,0.1,8703591,,,0.0999743669021212,0.09980771876604175,0.0001666481360794586
classical,normal,0.1,9329304,,,0.09983124143022888,0.09980771876604175,2.352266418713389e-05
classical,normal,0.1,10000000,,,0.0998135,0.09980771876604175,5.781233958251919e-06
quantum,normal,0.05,102400,0.0031622776601683794,0.05,0.049414846624095385,0.04943796937981328,2.3122755717898402e-05
quantum,normal,0.05,6144,0.0031622776601683794,0.1,0.05040776389503748,0.04943796937981328,0.0009697945152241996
quantum,normal,0.05,5120,0.004393970560760791,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,6144,0.004393970560760791,0.1,0.05040776389503748,0.04943796937981328,0.0009697945152241996
quantum,normal,0.05,5120,0.006105402296585327,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,6144,0.006105402296585327,0.1,0.05040776389503748,0.04943796937981328,0.0009697945152241996
quantum,normal,0.05,6144,0.008483428982440717,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.008483428982440717,0.1,0.05040902088729308,0.04943796937981328,0.0009710515074797949
quantum,normal,0.05,6144,0.011787686347935873,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.011787686347935873,0.1,0.05040902088729308,0.04943796937981328,0.0009710515074797949
quantum,normal,0.05,6144,0.016378937069540637,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.016378937069540637,0.1,0.05041046508031963,0.04943796937981328,0.0009724957005063442
quantum,normal,0.05,6144,0.022758459260747887,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.022758459260747887,0.1,0.05041046508031963,0.04943796937981328,0.0009724957005063442
quantum,normal,0.05,6144,0.03162277660168379,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,6144,0.03162277660168379,0.1,0.050412163053185736,0.04943796937981328,0.0009741936733724532
quantum,normal,0.05,200,0.043939705607607904,0.05,0.040316270095104294,0.04943796937981328,0.00912169928470899
quantum,normal,0.05,200,0.043939705607607904,0.1,0.039942364762624444,0.04943796937981328,0.00949560461718884
quantum,normal,0.05,200,0.061054022965853265,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.061054022965853265,0.1,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,0.05,200,0.08483428982440717,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.08483428982440717,0.1,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,0.05,200,0.11787686347935872,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.11787686347935872,0.1,0.03967133012024148,0.04943796937981328,0.009766639259571802
quantum,normal,0.05,200,0.1637893706954064,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1637893706954064,0.1,0.03967133012024148,0.04943796937981328,0.009766639259571802
quantum,normal,0.05,200,0.22758459260747876,0.05,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,0.05,200,0.22758459260747876,0.1,0.03945980566368956,0.04943796937981328,0.009978163716123721
quantum,normal,0.05,200,0.31622776601683794,0.05,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,0.05,200,0.31622776601683794,0.1,0.03945980566368956,0.04943796937981328,0.009978163716123721
quantum,normal,0.1,116736,0.0031622776601683794,0.05,0.09972711733025792,0.09980771876604175,8.060143578382528e-05
quantum,normal,0.1,6144,0.0031622776601683794,0.1,0.10016427245780664,0.09980771876604175,0.00035655369176489093
quantum,normal,0.1,6144,0.004393970560760791,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.004393970560760791,0.1,0.10016427245780664,0.09980771876604175,0.00035655369176489093
quantum,normal,0.1,6144,0.006105402296585327,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.006105402296585327,0.1,0.10016427245780664,0.09980771876604175,0.00035655369176489093
quantum,normal,0.1,6144,0.008483428982440717,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.008483428982440717,0.1,0.10016450389200036,0.09980771876604175,0.0003567851259586169
quantum,normal,0.1,6144,0.011787686347935873,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.011787686347935873,0.1,0.10016450389200036,0.09980771876604175,0.0003567851259586169
quantum,normal,0.1,6144,0.016378937069540637,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.016378937069540637,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.022758459260747887,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.022758459260747887,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.03162277660168379,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,6144,0.03162277660168379,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,200,0.043939705607607904,0.05,0.09082747115484092,0.09980771876604175,0.008980247611200823
quantum,normal,0.1,200,0.043939705607607904,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.061054022965853265,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.061054022965853265,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08483428982440717,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.08483428982440717,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.11787686347935872,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.11787686347935872,0.1,0.0902568463057758,0.09980771876604175,0.009550872460265952
quantum,normal,0.1,200,0.1637893706954064,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1637893706954064,0.1,0.0902568463057758,0.09980771876604175,0.009550872460265952
quantum,normal,0.1,200,0.22758459260747876,0.05,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.22758459260747876,0.1,0.09007001309858462,0.09980771876604175,0.00973770566745713
quantum,normal,0.1,200,0.31622776601683794,0.05,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.31622776601683794,0.1,0.09007001309858462,0.09980771876604175,0.00973770566745713
quantum,normal,0.05,102400,0.0031622776601683794,0.05,0.049414846624095385,0.04943796937981328,2.3122755717898402e-05
quantum,normal,0.05,102400,0.0034738921120831155,0.05,0.049414846624095385,0.04943796937981328,2.3122755717898402e-05
quantum,normal,0.05,102400,0.0038162134079493567,0.05,0.049414846624095385,0.04943796937981328,2.3122755717898402e-05
quantum,normal,0.05,5120,0.004192267435236918,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,5120,0.0046053782558224165,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,5120,0.005059197488435823,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,5120,0.005557736586486875,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,5120,0.006105402296585327,0.05,0.050240774694608296,0.04943796937981328,0.0008028053147950132
quantum,normal,0.05,6144,0.006707035611184306,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.007367954559661629,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.008094001216083124,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.00889159333916464,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.009767781100894893,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.010730309405261559,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.011787686347935873,0.05,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,0.05,6144,0.012949258422052618,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.01422529313485369,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.015627069765469948,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.017166979066078603,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.018858632787726495,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.020716983998953078,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.022758459260747887,0.05,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,0.05,6144,0.025001103826179295,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,6144,0.027464741148160516,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,6144,0.03017114810529294,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,6144,0.03314424749466426,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,6144,0.03641031949310673,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,6144,0.03999823395608933,0.05,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,0.05,200,0.043939705607607904,0.05,0.040316270095104294,0.04943796937981328,0.00912169928470899
quantum,normal,0.05,200,0.04826957437677871,0.05,0.040316270095104294,0.04943796937981328,0.00912169928470899
quantum,normal,0.05,200,0.053026113359119845,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.058251367124689236,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.06399152336349263,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.07029732115325472,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.07722449945836259,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.08483428982440717,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.09319395762340775,0.05,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.05,200,0.1,0.05,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,0.1,116736,0.0031622776601683794,0.05,0.09972711733025792,0.09980771876604175,8.060143578382528e-05
quantum,normal,0.1,6144,0.0034738921120831155,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.0038162134079493567,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.004192267435236918,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.0046053782558224165,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.005059197488435823,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.005557736586486875,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.006105402296585327,0.05,0.10016305658094046,0.09980771876604175,0.0003553378148987152
quantum,normal,0.1,6144,0.006707035611184306,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.007367954559661629,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.008094001216083124,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.00889159333916464,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.009767781100894893,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.010730309405261559,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.011787686347935873,0.05,0.10016329255394048,0.09980771876604175,0.0003555737878987303
quantum,normal,0.1,6144,0.012949258422052618,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.01422529313485369,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.015627069765469948,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.017166979066078603,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.018858632787726495,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.020716983998953078,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.022758459260747887,0.05,0.10016356398141894,0.09980771876604175,0.0003558452153771957
quantum,normal,0.1,6144,0.025001103826179295,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,6144,0.027464741148160516,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,6144,0.03017114810529294,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,6144,0.03314424749466426,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,6144,0.03641031949310673,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,6144,0.03999823395608933,0.05,0.10016388357496549,0.09980771876604175,0.0003561648089237396
quantum,normal,0.1,200,0.043939705607607904,0.05,0.09082747115484092,0.09980771876604175,0.008980247611200823
quantum,normal,0.1,200,0.04826957437677871,0.05,0.09082747115484092,0.09980771876604175,0.008980247611200823
quantum,normal,0.1,200,0.053026113359119845,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.058251367124689236,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.06399152336349263,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.07029732115325472,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.07722449945836259,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.08483428982440717,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.09319395762340775,0.05,0.09072029788348564,0.09980771876604175,0.00908742088255611
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
quantum,normal,0.1,200,0.1,0.05,0.09058297353149905,0.09980771876604175,0.009224745234542697
